log_price,property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,number_of_reviews,review_scores_rating,bedrooms,beds,Chicago,DC,LA,NYC,SF
3.912023005428147,0,1,2,1.0,1,1,0,3,93.0,1.0,1.0,0,0,0,1,0
4.31748811353631,19,0,1,1.0,1,1,0,1,100.0,1.0,2.0,0,0,1,0,0
4.442651256490317,0,1,5,1.0,4,0,1,1,60.0,1.0,3.0,0,0,0,1,0
4.0943445622221,0,1,1,1.0,4,0,1,1,100.0,1.0,1.0,0,0,0,1,0
4.3694478524670215,16,1,3,1.0,1,1,1,64,91.0,1.0,3.0,0,0,0,0,0
5.942799375126701,16,2,8,2.5,1,1,0,7,80.0,3.0,4.0,0,0,1,0,0
4.605170185988092,0,1,2,1.0,4,0,0,5,95.0,1.0,1.0,0,0,0,1,0
3.951243718581428,0,1,2,1.0,1,1,1,40,95.0,1.0,1.0,0,0,0,1,0
4.31748811353631,0,1,2,1.0,4,1,0,27,96.0,1.0,1.0,0,0,0,1,0
3.688879454113936,0,1,1,1.0,1,0,0,5,100.0,1.0,1.0,0,0,0,1,0
3.80666248977032,0,1,2,1.0,4,1,1,5,100.0,1.0,1.0,0,0,0,1,0
4.4998096703302615,0,1,2,1.0,1,1,0,2,100.0,1.0,1.0,0,0,0,1,0
4.382026634673881,0,2,2,1.0,1,1,0,4,90.0,1.0,2.0,0,0,0,1,0
4.02535169073515,0,1,2,1.0,3,1,0,10,94.0,1.0,1.0,0,0,1,0,0
3.912023005428147,16,1,2,1.0,3,1,0,11,98.0,1.0,1.0,0,0,1,0,0
5.3471075307174685,0,2,2,1.0,1,1,0,1,100.0,1.0,1.0,0,0,1,0,0
4.174387269895637,25,1,2,1.0,1,1,0,3,100.0,1.0,1.0,0,0,0,1,0
5.389071729816501,0,2,2,1.0,3,0,0,35,91.0,0.0,1.0,0,0,0,0,0
4.382026634673881,16,2,3,1.0,1,1,0,10,92.0,2.0,2.0,0,0,0,1,0
4.31748811353631,16,1,2,1.0,4,0,1,5,100.0,1.0,1.0,0,0,1,0,0
5.010635294096256,0,2,4,1.0,1,0,0,193,95.0,2.0,2.0,0,0,0,1,0
3.80666248977032,0,1,2,1.0,1,1,0,26,94.0,1.0,1.0,0,0,1,0,0
5.634789603169249,0,2,6,2.0,1,1,0,9,100.0,2.0,2.0,0,0,1,0,0
4.7535901911063645,0,1,2,1.0,4,1,0,7,97.0,1.0,1.0,0,0,0,0,1
4.962844630259907,14,2,4,1.0,1,1,1,4,85.0,0.0,3.0,0,0,1,0,0
4.007333185232471,16,1,2,1.0,4,1,0,19,95.0,1.0,1.0,0,0,1,0,0
4.976733742420574,16,1,2,1.0,1,1,1,7,91.0,1.0,1.0,0,1,0,0,0
6.082218910376446,0,2,6,2.0,1,1,0,5,100.0,3.0,4.0,0,0,0,1,0
5.501258210544727,0,2,5,1.0,1,1,0,17,99.0,3.0,3.0,0,0,0,0,1
5.043425116919247,10,1,7,2.0,4,1,0,1,80.0,2.0,3.0,0,0,1,0,0
3.737669618283368,0,1,1,1.0,3,1,0,5,100.0,1.0,1.0,0,0,0,1,0
4.934473933130692,0,2,4,1.0,1,1,1,1,100.0,0.0,2.0,0,0,0,1,0
4.59511985013459,0,1,2,1.0,1,0,1,29,83.0,1.0,1.0,0,0,0,1,0
4.248495242049359,0,1,2,1.0,4,1,0,29,95.0,1.0,1.0,0,0,0,1,0
4.605170185988092,0,1,2,2.0,3,0,0,16,91.0,2.0,1.0,0,0,0,1,0
4.48863636973214,16,1,2,1.0,3,1,0,251,98.0,1.0,1.0,0,0,1,0,0
4.700480365792417,0,1,1,1.0,1,1,0,14,90.0,0.0,1.0,0,0,0,1,0
5.105945473900579,16,2,2,1.0,1,1,0,31,93.0,1.0,1.0,0,0,1,0,0
4.605170185988092,0,2,2,1.0,3,1,0,12,88.0,1.0,1.0,0,0,0,1,0
5.521460917862246,0,1,2,1.0,1,1,0,3,93.0,1.0,1.0,0,0,0,0,0
5.66988092298052,10,2,4,2.0,4,0,1,1,100.0,2.0,2.0,0,0,0,0,1
4.59511985013459,16,1,3,1.0,3,1,1,85,99.0,1.0,1.0,0,0,0,0,1
5.5053315359323625,0,2,2,1.0,1,1,1,199,94.0,0.0,1.0,0,0,0,1,0
4.59511985013459,16,2,3,1.0,1,1,0,136,88.0,0.0,1.0,0,0,1,0,0
4.060443010546419,0,1,2,1.0,1,1,0,34,94.0,1.0,1.0,0,0,0,1,0
5.272999558563747,0,2,2,1.0,4,1,0,3,100.0,1.0,1.0,0,0,0,0,0
5.298317366548036,0,2,6,1.0,3,1,1,103,93.0,2.0,4.0,0,0,0,1,0
4.330733340286331,0,1,2,1.0,4,0,0,45,93.0,1.0,1.0,0,0,0,1,0
4.553876891600541,0,1,2,2.0,3,1,1,5,100.0,1.0,2.0,0,0,0,1,0
5.393627546352364,0,2,2,1.0,3,1,0,46,100.0,1.0,1.0,0,0,0,0,1
3.912023005428147,0,1,1,1.0,4,0,1,1,100.0,0.0,1.0,0,1,0,0,0
6.052089168924417,16,2,2,1.0,1,1,0,1,100.0,1.0,1.0,0,0,0,0,1
4.0943445622221,10,1,2,1.0,1,0,0,18,98.0,1.0,1.0,0,0,1,0,0
5.293304824724492,0,1,2,1.0,3,1,0,1,100.0,1.0,1.0,0,0,0,1,0
4.4067192472642525,15,1,1,1.0,3,1,1,77,87.0,1.0,1.0,0,0,0,1,0
5.105945473900579,14,2,5,1.0,1,1,0,16,92.0,2.0,2.0,0,0,1,0,0
4.174387269895637,0,1,2,1.0,4,0,1,1,100.0,1.0,1.0,0,0,0,1,0
4.605170185988092,16,1,2,1.0,3,1,0,84,91.0,1.0,1.0,0,0,0,0,1
3.713572066704309,16,1,5,1.0,3,1,1,10,94.0,1.0,1.0,1,0,0,0,0
4.3694478524670215,0,2,4,1.0,1,1,1,166,96.0,1.0,2.0,0,0,0,0,0
4.700480365792417,0,2,4,2.0,3,1,0,27,93.0,2.0,2.0,1,0,0,0,0
5.828945617610207,19,2,5,1.0,3,1,1,11,98.0,1.0,3.0,0,0,0,1,0
5.159055299214528,0,2,2,1.0,1,1,0,52,97.0,1.0,2.0,0,1,0,0,0
3.555348061489413,16,1,2,1.0,1,0,0,14,94.0,1.0,2.0,0,0,1,0,0
4.700480365792417,0,2,2,1.0,3,1,0,21,98.0,1.0,1.0,0,0,1,0,0
4.248495242049359,16,1,2,1.0,3,1,1,16,100.0,1.0,1.0,0,0,1,0,0
4.90527477843843,0,2,3,1.0,1,1,1,24,90.0,1.0,2.0,0,0,0,1,0
4.07753744390572,0,1,1,1.0,1,1,0,21,86.0,1.0,1.0,0,0,1,0,0
4.700480365792417,0,2,2,1.0,1,0,1,2,80.0,0.0,1.0,0,0,0,1,0
4.174387269895637,25,1,2,1.0,1,1,0,6,100.0,1.0,1.0,0,0,1,0,0
4.23410650459726,25,1,2,1.0,1,1,1,10,100.0,1.0,1.0,0,0,1,0,0
4.700480365792417,10,1,2,1.0,1,0,0,2,100.0,1.0,2.0,0,1,0,0,0
5.429345628954442,0,2,2,1.0,3,1,0,181,100.0,0.0,1.0,0,0,0,0,1
5.416100402204419,10,2,3,1.0,1,1,0,138,96.0,1.0,1.0,0,0,0,0,1
4.787491742782046,0,2,5,1.0,1,1,0,133,91.0,1.0,1.0,0,0,0,0,1
4.276666119016055,0,1,2,1.0,1,1,1,136,94.0,1.0,1.0,0,0,0,0,0
4.48863636973214,16,1,2,1.0,3,1,1,1,100.0,1.0,1.0,0,0,0,0,1
4.934473933130692,0,2,4,1.0,1,1,0,52,96.0,1.0,2.0,0,1,0,0,0
5.010635294096256,16,2,2,1.0,4,1,0,8,97.0,0.0,1.0,0,0,1,0,0
5.937536205082426,2,2,6,1.5,1,1,1,32,96.0,3.0,3.0,0,0,0,0,1
4.007333185232471,16,1,2,1.0,4,0,0,64,99.0,1.0,1.0,0,0,1,0,0
5.010635294096256,16,1,2,1.0,4,1,0,14,94.0,1.0,1.0,0,0,0,0,1
4.204692619390967,0,1,2,1.0,1,1,0,5,100.0,2.0,1.0,0,0,0,1,0
3.912023005428147,0,1,2,1.0,3,1,0,13,97.0,1.0,1.0,0,0,0,1,0
4.859812404361672,0,2,3,1.0,1,0,0,88,100.0,1.0,2.0,0,1,0,0,0
4.663439094112067,0,2,3,1.0,1,1,1,237,92.0,0.0,2.0,0,0,1,0,0
6.396929655216146,16,2,12,3.0,1,1,1,2,70.0,5.0,7.0,0,0,0,1,0
5.293304824724492,16,2,5,1.0,1,0,0,69,97.0,2.0,4.0,0,0,0,0,0
4.976733742420574,0,2,4,1.0,4,1,0,69,98.0,1.0,3.0,0,0,0,0,1
4.330733340286331,0,2,4,1.0,1,1,1,15,99.0,1.0,2.0,0,0,1,0,0
5.82600010738045,19,2,5,1.5,1,1,0,1,100.0,2.0,2.0,0,0,0,0,1
5.298317366548036,16,2,6,2.0,1,1,0,2,100.0,3.0,4.0,0,0,1,0,0
4.30406509320417,20,1,2,2.0,3,1,0,16,91.0,1.0,1.0,0,0,1,0,0
4.48863636973214,16,1,2,1.0,4,0,0,77,89.0,1.0,1.0,0,0,0,0,1
4.382026634673881,0,1,2,2.0,3,0,0,12,97.0,1.0,1.0,1,0,0,0,0
4.59511985013459,0,2,4,1.0,3,1,0,6,100.0,1.0,2.0,0,1,0,0,0
4.454347296253506,0,1,2,1.0,4,0,0,2,90.0,1.0,1.0,0,0,0,1,0
4.787491742782046,0,2,2,1.0,1,1,0,29,92.0,1.0,1.0,0,0,0,1,0
5.416100402204419,18,2,2,1.0,1,1,0,38,97.0,1.0,1.0,0,0,0,0,1
5.703782474656202,25,2,6,1.0,1,1,0,11,100.0,2.0,4.0,0,0,0,1,0
4.74493212836325,16,1,2,1.0,4,1,0,43,100.0,1.0,1.0,0,0,1,0,0
4.31748811353631,16,1,1,1.5,3,1,0,8,97.0,1.0,1.0,0,0,0,1,0
5.978885764901122,14,2,2,1.0,1,1,0,21,100.0,1.0,1.0,0,0,1,0,0
4.31748811353631,16,1,2,1.0,4,1,1,8,87.0,1.0,1.0,0,0,0,1,0
5.298317366548036,25,2,4,1.0,4,1,0,8,100.0,1.0,2.0,0,0,0,1,0
4.174387269895637,0,1,2,1.0,3,0,0,29,95.0,1.0,1.0,1,0,0,0,0
4.553876891600541,0,2,2,1.0,3,1,0,7,100.0,0.0,1.0,0,0,1,0,0
4.248495242049359,0,1,2,2.0,1,0,1,33,97.0,1.0,1.0,1,0,0,0,0
4.48863636973214,0,1,2,1.0,3,1,1,12,92.0,1.0,1.0,0,0,0,1,0
4.248495242049359,20,1,2,1.0,3,1,0,2,100.0,1.0,1.0,0,0,0,1,0
4.174387269895637,16,1,2,1.0,1,1,0,76,98.0,1.0,1.0,0,0,1,0,0
5.1929568508902095,0,2,3,1.0,3,1,0,6,100.0,1.0,1.0,0,0,0,1,0
5.17614973257383,0,2,10,2.0,1,1,0,137,93.0,3.0,7.0,0,0,0,1,0
4.382026634673881,0,1,2,1.0,1,1,0,1,100.0,1.0,1.0,0,0,0,1,0
4.605170185988092,0,2,4,1.0,3,1,0,50,98.0,0.0,1.0,1,0,0,0,0
4.07753744390572,0,1,2,1.5,1,1,1,4,95.0,1.0,1.0,0,0,0,1,0
5.3706380281276624,0,2,5,1.0,3,1,0,8,100.0,2.0,2.0,0,0,0,1,0
5.1647859739235145,0,2,2,1.0,4,1,1,75,91.0,1.0,1.0,0,0,0,1,0
4.941642422609304,0,2,5,1.0,3,1,0,145,98.0,1.0,3.0,0,0,0,0,0
5.1647859739235145,10,2,6,2.0,3,1,0,13,98.0,2.0,3.0,0,0,1,0,0
4.060443010546419,16,1,3,1.0,1,1,0,1,100.0,1.0,1.0,0,0,1,0,0
4.605170185988092,0,2,5,1.5,1,1,0,13,86.0,1.0,2.0,0,0,1,0,0
4.59511985013459,0,1,2,1.0,1,1,1,20,96.0,1.0,1.0,0,0,0,1,0
4.290459441148391,0,2,3,1.0,3,1,0,30,98.0,1.0,2.0,0,0,0,1,0
3.80666248977032,0,1,2,1.0,1,1,1,21,94.0,1.0,1.0,0,0,0,1,0
3.332204510175204,11,0,8,1.5,3,0,0,20,81.0,1.0,8.0,0,1,0,0,0
4.007333185232471,16,1,1,1.0,3,1,0,153,93.0,1.0,1.0,0,0,1,0,0
5.075173815233828,0,2,3,1.0,3,1,0,11,96.0,1.0,1.0,0,0,1,0,0
5.1929568508902095,0,2,5,1.0,1,1,0,14,94.0,2.0,5.0,0,1,0,0,0
4.859812404361672,0,2,3,1.0,1,1,1,2,100.0,0.0,2.0,0,0,0,1,0
4.74493212836325,0,2,4,1.0,1,1,0,1,100.0,1.0,1.0,0,1,0,0,0
4.248495242049359,0,1,2,1.0,1,1,0,112,93.0,1.0,1.0,0,0,0,1,0
4.4998096703302615,0,2,2,1.0,1,1,0,7,97.0,0.0,1.0,0,0,0,1,0
4.394449154672439,0,1,2,1.0,1,1,0,59,94.0,1.0,1.0,0,0,0,1,0
4.31748811353631,0,1,1,1.0,1,1,0,2,100.0,1.0,1.0,0,0,0,1,0
5.521460917862246,10,2,4,1.0,3,1,0,1,100.0,2.0,2.0,0,1,0,0,0
4.990432586778736,0,2,4,1.0,1,0,1,76,93.0,1.0,3.0,0,0,0,1,0
4.859812404361672,0,1,1,1.0,3,0,0,28,91.0,1.0,1.0,0,0,0,1,0
4.59511985013459,0,1,2,1.0,1,1,1,8,95.0,1.0,1.0,0,0,0,1,0
3.8918202981106265,0,1,1,1.0,1,1,0,16,100.0,1.0,1.0,0,0,0,1,0
3.80666248977032,16,1,4,1.0,3,1,0,54,99.0,1.0,2.0,0,0,1,0,0
3.6635616461296463,0,1,3,1.5,1,1,0,30,99.0,1.0,2.0,0,0,1,0,0
5.075173815233828,0,2,4,1.0,1,1,1,3,87.0,2.0,2.0,0,0,0,1,0
4.276666119016055,16,1,2,1.0,3,1,0,15,92.0,1.0,1.0,0,0,0,1,0
4.74493212836325,10,1,2,1.0,1,1,0,79,100.0,1.0,1.0,1,0,0,0,0
3.8918202981106265,16,1,3,1.0,1,1,1,80,88.0,1.0,1.0,0,0,0,1,0
4.574710978503383,0,2,4,1.0,3,1,0,96,95.0,2.0,3.0,1,0,0,0,0
4.553876891600541,16,1,2,1.0,3,1,0,425,95.0,1.0,1.0,0,0,0,0,1
4.867534450455582,0,1,1,1.0,1,1,0,5,95.0,1.0,1.0,0,0,0,0,1
5.241747015059644,0,2,4,1.0,1,1,0,45,96.0,1.0,1.0,0,1,0,0,0
3.7841896339182615,0,1,2,1.0,4,0,1,7,91.0,1.0,1.0,0,0,0,1,0
4.553876891600541,0,2,3,1.0,1,1,0,23,89.0,1.0,1.0,0,1,0,0,0
4.143134726391533,0,1,1,1.0,1,1,0,24,93.0,1.0,1.0,0,0,0,1,0
4.477336814478207,0,1,2,1.0,1,1,0,2,80.0,1.0,1.0,0,0,0,1,0
4.8283137373023015,0,2,4,1.0,1,1,0,185,98.0,1.0,2.0,0,1,0,0,0
4.31748811353631,0,2,3,1.0,4,0,0,8,85.0,0.0,2.0,0,0,0,1,0
3.49650756146648,16,1,1,1.0,3,1,1,3,100.0,1.0,1.0,0,0,1,0,0
4.248495242049359,16,1,2,1.0,1,1,0,13,91.0,1.0,1.0,0,0,1,0,0
4.442651256490317,0,1,3,1.0,3,0,0,2,100.0,1.0,1.0,0,0,0,1,0
4.875197323201151,0,1,2,1.0,4,0,0,140,94.0,1.0,1.0,0,0,0,1,0
4.382026634673881,16,1,2,1.0,3,1,0,28,99.0,1.0,1.0,0,0,1,0,0
4.867534450455582,0,2,4,1.0,1,1,1,9,93.0,2.0,2.0,0,0,0,1,0
3.9318256327243257,0,1,3,1.0,1,1,1,112,89.0,1.0,3.0,0,0,0,1,0
5.857933154483459,0,2,4,2.0,1,1,1,16,90.0,2.0,3.0,0,0,0,0,0
4.007333185232471,0,1,2,1.0,1,1,0,12,97.0,1.0,1.0,0,0,0,1,0
4.605170185988092,0,1,1,1.0,3,1,0,8,98.0,1.0,1.0,0,0,1,0,0
4.248495242049359,0,1,2,1.0,1,1,0,23,89.0,1.0,1.0,0,0,0,1,0
4.934473933130692,0,2,2,1.0,1,1,1,12,92.0,0.0,1.0,0,0,0,0,0
4.74493212836325,16,1,2,1.0,4,1,0,5,100.0,1.0,1.0,0,1,0,0,0
4.442651256490317,0,2,4,1.0,3,1,1,9,73.0,1.0,1.0,0,0,1,0,0
4.31748811353631,16,1,3,1.5,3,1,1,168,89.0,1.0,1.0,0,0,0,0,0
4.430816798843313,0,0,3,1.0,3,1,0,29,96.0,1.0,2.0,0,0,0,1,0
4.48863636973214,16,1,2,1.0,4,1,0,100,100.0,1.0,1.0,0,0,0,1,0
4.605170185988092,10,2,2,1.0,1,1,0,4,100.0,1.0,1.0,1,0,0,0,0
6.204557762568692,16,2,10,1.5,1,1,0,21,87.0,4.0,5.0,0,0,0,0,0
4.7791234931115305,16,2,4,1.0,1,1,1,14,93.0,1.0,2.0,0,0,1,0,0
6.396929655216146,16,2,10,3.5,1,1,0,11,100.0,4.0,5.0,0,1,0,0,0
4.454347296253506,16,1,2,1.0,4,1,0,7,97.0,1.0,1.0,0,0,1,0,0
6.396929655216146,0,2,4,1.0,1,1,0,11,93.0,1.0,1.0,0,0,0,1,0
4.787491742782046,0,2,5,1.0,1,1,1,29,95.0,1.0,2.0,0,0,1,0,0
5.5174528964647065,0,2,2,1.0,3,0,0,58,95.0,1.0,1.0,0,0,0,1,0
4.4998096703302615,16,1,2,1.0,4,1,0,20,95.0,1.0,1.0,0,0,1,0,0
5.6524891802686525,16,2,16,3.5,1,1,0,10,98.0,4.0,8.0,0,1,0,0,0
4.248495242049359,0,2,3,1.0,4,1,0,2,90.0,1.0,1.0,0,0,0,0,1
4.262679877041316,0,1,1,1.0,4,1,1,2,100.0,1.0,1.0,0,0,0,1,0
4.382026634673881,16,2,4,1.0,1,1,1,19,94.0,2.0,3.0,0,0,1,0,0
4.787491742782046,16,1,2,1.0,4,1,0,14,97.0,1.0,1.0,0,0,1,0,0
6.3473892096560105,0,2,3,1.0,1,1,0,1,100.0,1.0,1.0,0,0,0,0,0
4.174387269895637,16,1,2,1.0,3,0,0,58,91.0,1.0,1.0,0,0,0,1,0
4.795790545596741,0,2,6,2.0,1,1,1,100,93.0,2.0,4.0,0,0,1,0,0
4.859812404361672,0,2,4,1.0,3,1,1,289,96.0,1.0,2.0,0,0,0,0,1
5.6167710976665735,0,2,6,2.0,1,1,1,13,89.0,2.0,5.0,0,0,1,0,0
5.700443573390688,0,2,6,1.0,1,1,1,3,100.0,2.0,3.0,0,0,0,1,0
5.010635294096256,0,2,2,1.0,3,1,0,11,87.0,1.0,1.0,0,0,0,1,0
5.187385805840755,0,2,3,1.0,1,1,0,8,89.0,1.0,2.0,0,0,0,0,1
5.6167710976665735,0,2,5,1.5,1,1,0,5,96.0,3.0,4.0,0,0,0,1,0
4.442651256490317,13,2,3,1.0,3,1,1,4,100.0,1.0,2.0,0,0,0,0,1
3.912023005428147,25,1,2,1.0,1,1,1,3,60.0,1.0,1.0,0,0,1,0,0
4.248495242049359,16,1,1,1.0,4,0,0,4,95.0,1.0,1.0,0,0,1,0,0
4.382026634673881,0,1,2,1.0,3,1,0,7,100.0,1.0,1.0,0,0,0,0,0
5.476463551931511,0,2,6,2.5,3,0,1,1,80.0,3.0,3.0,0,0,1,0,0
3.912023005428147,16,1,4,1.0,4,1,0,2,100.0,1.0,2.0,0,0,0,1,0
5.105945473900579,0,2,2,1.0,4,1,0,31,94.0,1.0,2.0,0,0,0,1,0
5.187385805840755,16,2,4,1.0,1,1,0,28,94.0,2.0,2.0,0,0,1,0,0
4.465908118654584,16,1,2,1.5,1,1,1,45,94.0,1.0,1.0,0,1,0,0,0
3.912023005428147,0,1,1,1.0,4,0,1,8,85.0,1.0,1.0,0,0,0,1,0
5.241747015059644,0,2,8,2.0,3,0,1,37,90.0,4.0,4.0,0,0,0,1,0
5.521460917862246,0,2,4,1.5,3,1,0,2,100.0,2.0,2.0,0,0,0,0,1
4.948759890378168,0,2,2,1.0,1,1,0,13,88.0,1.0,1.0,0,0,1,0,0
4.248495242049359,0,1,2,1.0,1,1,0,120,96.0,1.0,1.0,0,0,0,1,0
3.871201010907892,0,1,2,1.0,3,1,0,31,100.0,1.0,1.0,0,0,0,1,0
4.0943445622221,16,1,2,1.0,4,0,1,36,95.0,1.0,1.0,0,0,1,0,0
5.476463551931511,0,2,3,1.0,1,1,0,6,100.0,1.0,1.0,0,0,0,1,0
5.627621113690636,0,2,4,1.0,1,1,0,5,100.0,1.0,3.0,0,0,0,1,0
4.718498871295094,0,1,2,1.0,3,0,1,36,98.0,1.0,1.0,0,0,0,0,1
5.075173815233828,0,2,2,1.0,3,1,0,144,92.0,1.0,1.0,1,0,0,0,0
5.003946305945459,0,2,2,1.0,3,1,0,35,98.0,0.0,1.0,0,0,0,1,0
4.532599493153255,0,1,2,1.0,3,1,1,11,98.0,1.0,1.0,0,0,0,1,0
4.68213122712422,0,2,3,1.0,1,1,0,10,98.0,1.0,1.0,0,0,1,0,0
4.48863636973214,0,2,2,1.0,1,1,1,64,93.0,1.0,1.0,0,0,0,0,0
4.700480365792417,0,2,2,1.0,3,0,0,6,100.0,0.0,1.0,1,0,0,0,0
4.605170185988092,25,1,2,1.5,3,1,0,10,98.0,1.0,1.0,0,0,1,0,0
4.248495242049359,16,1,2,1.0,1,1,1,96,96.0,1.0,1.0,0,0,1,0,0
6.2402758451707685,19,2,10,2.0,1,1,1,17,99.0,3.0,5.0,0,0,0,1,0
4.912654885736052,0,2,2,1.0,1,1,0,3,100.0,1.0,1.0,0,0,1,0,0
5.247024072160486,0,2,5,2.0,1,1,0,14,94.0,2.0,2.0,0,0,1,0,0
5.135798437050261,0,2,2,1.0,4,1,0,1,100.0,0.0,1.0,0,0,0,0,0
4.90527477843843,16,1,3,1.0,3,1,0,68,97.0,1.0,1.0,0,0,0,0,1
4.859812404361672,0,2,2,1.0,1,1,0,21,97.0,0.0,1.0,0,0,0,1,0
4.07753744390572,0,2,2,1.0,4,1,0,4,95.0,1.0,1.0,0,0,0,1,0
4.382026634673881,0,2,4,1.0,1,1,0,14,91.0,2.0,2.0,1,0,0,0,0
6.200509174042691,0,2,9,2.0,1,1,0,41,84.0,3.0,9.0,0,0,0,1,0
4.262679877041316,0,1,1,1.0,1,1,1,16,94.0,1.0,1.0,0,0,0,1,0
4.700480365792417,0,2,4,1.0,4,1,1,2,100.0,1.0,2.0,0,0,0,1,0
3.8918202981106265,0,1,2,1.0,1,0,0,49,90.0,1.0,1.0,0,0,0,1,0
4.0943445622221,0,1,2,1.0,1,1,0,50,96.0,1.0,1.0,0,0,0,1,0
4.90527477843843,0,1,2,1.0,3,1,0,74,100.0,1.0,1.0,0,0,1,0,0
4.060443010546419,16,1,1,1.0,4,1,0,77,98.0,1.0,1.0,0,0,1,0,0
4.962844630259907,0,2,2,1.0,1,1,1,21,96.0,0.0,1.0,0,0,0,1,0
4.4998096703302615,0,2,10,1.0,3,1,0,67,93.0,2.0,7.0,0,0,0,1,0
5.796057750765373,0,2,2,1.0,1,1,0,20,100.0,1.0,1.0,0,0,0,0,1
4.4998096703302615,16,1,2,1.0,4,0,0,121,97.0,1.0,1.0,0,0,1,0,0
6.38856140554563,16,2,4,1.0,1,1,0,10,92.0,2.0,3.0,0,0,0,0,1
4.02535169073515,0,1,1,1.0,1,0,0,3,100.0,1.0,1.0,0,0,0,1,0
4.8283137373023015,0,2,4,1.0,1,1,1,162,91.0,2.0,2.0,0,0,0,1,0
4.8283137373023015,0,2,2,1.0,3,1,1,7,94.0,0.0,1.0,0,0,0,0,1
5.697093486505405,0,2,8,3.0,1,1,1,73,98.0,3.0,5.0,0,0,1,0,0
5.5174528964647065,0,2,5,1.0,3,1,1,23,95.0,2.0,3.0,0,0,0,1,0
5.991464547107983,16,2,6,2.5,3,1,0,3,93.0,3.0,5.0,0,1,0,0,0
4.934473933130692,16,2,2,1.0,1,1,0,93,98.0,1.0,1.0,0,1,0,0,0
4.770684624465665,0,2,4,1.0,4,0,0,1,100.0,1.0,2.0,1,0,0,0,0
4.990432586778736,16,2,2,1.0,3,1,0,48,99.0,1.0,1.0,0,0,0,0,1
5.135798437050261,0,2,4,1.0,3,1,0,20,94.0,1.0,2.0,0,0,0,1,0
4.574710978503383,16,2,2,1.0,3,1,0,63,98.0,0.0,1.0,0,0,1,0,0
4.31748811353631,16,1,3,1.0,1,1,0,110,88.0,1.0,2.0,0,0,0,1,0
4.4998096703302615,0,1,4,1.0,1,1,1,360,96.0,1.0,1.0,0,0,1,0,0
4.8283137373023015,0,2,4,1.0,1,1,1,28,99.0,1.0,2.0,0,1,0,0,0
3.80666248977032,16,1,1,1.0,4,1,1,1,100.0,1.0,1.0,0,1,0,0,0
5.433722003554242,0,2,6,2.0,3,1,0,97,91.0,2.0,3.0,0,0,1,0,0
4.442651256490317,10,1,2,1.0,4,0,0,16,100.0,1.0,1.0,1,0,0,0,0
4.8283137373023015,16,2,2,1.0,3,0,0,39,96.0,1.0,1.0,0,0,1,0,0
5.1647859739235145,16,2,4,1.0,3,1,1,4,100.0,2.0,2.0,0,0,0,1,0
5.521460917862246,16,2,3,1.5,1,1,0,39,99.0,1.0,2.0,0,0,1,0,0
4.624972813284272,0,2,2,1.5,3,1,0,5,84.0,1.0,1.0,0,0,1,0,0
4.290459441148391,0,1,2,1.0,1,1,0,142,95.0,1.0,1.0,0,1,0,0,0
5.187385805840755,0,2,1,1.0,1,1,0,32,93.0,1.0,1.0,0,0,0,1,0
5.796057750765373,0,2,2,1.0,1,1,0,1,100.0,1.0,1.0,0,0,1,0,0
3.6635616461296463,16,1,2,1.0,1,1,1,2,80.0,1.0,2.0,0,0,0,1,0
4.442651256490317,0,2,3,1.0,3,1,0,45,90.0,0.0,1.0,0,0,0,1,0
4.787491742782046,0,2,2,1.0,1,1,0,23,98.0,0.0,1.0,0,0,0,1,0
4.8283137373023015,0,1,2,1.0,1,1,0,1,80.0,1.0,1.0,0,0,0,1,0
4.859812404361672,10,1,4,1.0,3,1,1,69,96.0,1.0,1.0,0,0,1,0,0
4.997212273764115,0,2,4,1.0,1,1,0,18,94.0,2.0,1.0,1,0,0,0,0
4.07753744390572,16,1,2,1.0,4,1,0,4,100.0,1.0,1.0,0,0,1,0,0
3.912023005428147,16,1,2,1.0,4,0,0,2,100.0,1.0,1.0,0,0,0,1,0
4.174387269895637,16,1,2,1.5,4,1,1,67,91.0,1.0,1.0,0,0,0,0,0
4.0943445622221,0,1,2,1.5,1,1,0,67,97.0,1.0,1.0,0,0,0,1,0
6.396929655216146,16,2,10,2.0,1,1,0,36,96.0,5.0,7.0,0,0,0,0,0
4.442651256490317,0,1,2,1.0,1,0,1,4,95.0,1.0,1.0,0,0,0,1,0
4.174387269895637,25,1,1,1.5,1,1,0,2,100.0,2.0,2.0,0,0,0,1,0
4.691347882229144,0,1,2,1.0,4,0,0,5,80.0,1.0,2.0,0,0,0,1,0
4.90527477843843,0,2,2,1.0,3,1,0,39,97.0,1.0,1.0,0,0,0,1,0
3.912023005428147,0,2,2,1.0,1,1,0,3,87.0,1.0,1.0,0,0,0,1,0
4.127134385045092,16,1,2,1.0,1,1,1,2,90.0,1.0,1.0,0,0,1,0,0
4.174387269895637,0,1,2,1.0,1,0,0,136,96.0,1.0,1.0,0,0,0,1,0
4.248495242049359,16,1,2,2.0,3,0,0,74,98.0,1.0,1.0,0,1,0,0,0
4.532599493153255,0,2,3,1.0,1,1,0,4,90.0,1.0,2.0,0,0,1,0,0
5.068904202220232,0,2,6,2.0,3,1,1,72,92.0,2.0,3.0,0,0,1,0,0
5.940171252720432,0,2,4,2.0,1,1,0,33,99.0,2.0,2.0,0,0,1,0,0
